,estimated_delivery_price,best_bid_amount,best_ask_amount,underlying_index,bid_iv,ask_iv,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,state,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,strikePx,maturity,days_to_maturity,moneyness
587,65092.64,0.4,10.0,BTC-27SEP24,74.14,79.16,66981.18,75.81,0.0004,0.0007,0.0,232.0,0.015,0.0001,0.0005,"[[0.0007, 10.0], [0.0008, 12.0], [0.0009, 4.3], [0.0011, 13.0], [0.0015, 1.3], [0.0095, 15.0]]","[[0.0004, 0.4], [0.0003, 2.5], [0.0002, 11.5], [0.0001, 138.5]]",0.00053913,BTC-27SEP24-25000-P,0.0005,65092.64,71981258531,open,1718848630406,-0.73824,-1.42587,3.73343,0.0,-0.00357,6.52,0.2,0.0,0.0005,0.0005,25000.0,2024-09-27,98,-0.373239169569721
588,65093.89,5.0,5.5,BTC-27SEP24,0.0,92.0,66981.1,73.74,0.611,0.6145,0.0,4.3,0.631,0.596,0.6085,"[[0.6145, 5.5], [0.6155, 10.2], [0.6205, 22.0]]","[[0.611, 5.0], [0.6095, 10.2], [0.6045, 21.6]]",0.61368285,BTC-27SEP24-26000-C,0.6124,65093.89,71981373240,open,1718848631414,69.87703,-1.53226,4.12481,0.0,0.99601,0.0,0.0,,,,26000.0,2024-09-27,98,0.38816919996834925
589,65096.14,0.4,15.8,BTC-27SEP24,73.19,77.48,66982.32,73.74,0.0005,0.0008,0.0,166.5,0.0155,0.0001,0.0006,"[[0.0008, 15.8], [0.0009, 12.2], [0.001, 4.6], [0.0012, 13.0], [0.0016, 1.1], [0.0049, 15.0], [0.0085, 1.0], [0.01, 0.1]]","[[0.0005, 0.4], [0.0003, 8.0], [0.0002, 12.4], [0.0001, 0.1]]",0.00071206,BTC-27SEP24-26000-P,0.0005,65096.14,71981341621,open,1718848632422,-0.82299,-1.53211,4.12439,0.0,-0.00399,7.82,0.2,0.0,0.0006,0.0006,26000.0,2024-09-27,98,-0.3881621299471263
590,65100.24,5.4,5.5,BTC-27SEP24,0.0,88.12,66984.69,72.85,0.596,0.5995,0.0,12.6,0.6175,0.5805,0.624,"[[0.5995, 5.5], [0.6005, 10.2], [0.605, 24.5]]","[[0.596, 5.4], [0.595, 10.2], [0.59, 24.1]]",0.59890463,BTC-27SEP24-27000-C,0.5976,65100.24,71981376964,open,1718848633427,72.4037,-1.82501,4.973,0.0,0.99509,0.0,0.0,,,,27000.0,2024-09-27,98,0.4030771807707104
591,65102.1,2.0,20.6,BTC-27SEP24,70.45,75.72,66989.03,72.85,0.0005,0.0009,0.0,81.5,0.0155,0.0001,0.0007,"[[0.0009, 20.6], [0.001, 11.2], [0.0012, 23.2], [0.0015, 12.0], [0.0018, 36.0], [0.004, 1.0]]","[[0.0005, 2.0], [0.0004, 8.0], [0.0003, 11.9], [0.0002, 10.2], [0.0001, 11.0]]",0.00081959,BTC-27SEP24-27000-P,0.0007,65102.1,71981362273,open,1718848634434,-1.01525,-1.8244,4.97131,0.0,-0.00491,4.56,0.1,0.0,0.0007,0.0007,27000.0,2024-09-27,98,-0.4030510667194315
592,65102.1,5.5,15.7,BTC-27SEP24,0.0,86.92,66989.03,70.82,0.581,0.585,0.0,31.2,0.6035,0.565,0.6235,"[[0.585, 15.7], [0.59, 20.8]]","[[0.581, 5.5], [0.58, 10.2], [0.575, 21.3], [0.2395, 1.0]]",0.5841119,BTC-27SEP24-28000-C,0.5827,65102.1,71981364446,open,1718848634436,75.01793,-1.94076,5.44012,0.0,0.99457,0.0,0.0,,,,28000.0,2024-09-27,98,0.4179788840053364
593,65101.78,8.0,19.0,BTC-27SEP24,67.8,73.91,66991.0,70.82,0.0005,0.001,0.0,113.0,0.0155,0.0001,0.0008,"[[0.001, 19.0], [0.0011, 8.0], [0.0012, 4.3], [0.0013, 10.1], [0.0014, 13.0], [0.0015, 9.1], [0.0019, 20.4], [0.0021, 0.5], [0.0095, 15.0]]","[[0.0005, 8.0], [0.0004, 11.8], [0.0003, 11.2], [0.0001, 30.5]]",0.00091263,BTC-27SEP24-28000-P,0.0007,65101.78,71981336150,open,1718848635441,-1.12043,-1.94044,5.43921,0.0,-0.00543,5.22,0.1,0.0,0.0008,0.0008,28000.0,2024-09-27,98,-0.4179665925273544
594,65102.08,5.0,5.5,BTC-27SEP24,0.0,83.34,66990.8,69.88,0.5665,0.57,0.0,15.5,0.5895,0.5495,0.513,"[[0.57, 5.5], [0.5705, 10.2], [0.576, 17.7]]","[[0.5665, 5.0], [0.565, 10.2], [0.56, 17.6]]",0.56934253,BTC-27SEP24-29000-C,0.568,65102.08,71981375930,open,1718848636449,77.50122,-2.26746,6.4406,0.0,0.99343,0.0,0.0,,,,29000.0,2024-09-27,98,0.43289526323017485
595,65107.3,0.4,8.0,BTC-27SEP24,69.11,72.07,66991.58,69.89,0.0008,0.0011,0.0,165.8,0.0155,0.0001,0.0011,"[[0.0011, 8.0], [0.0012, 12.6], [0.0013, 3.4], [0.0014, 10.2], [0.0015, 24.0], [0.0021, 20.4], [0.006, 0.1], [0.01, 15.0]]","[[0.0008, 0.4], [0.0007, 8.0], [0.0006, 8.0], [0.0005, 13.6], [0.0003, 1.0], [0.0002, 13.0], [0.0001, 15.0]]",0.00102896,BTC-27SEP24-29000-P,0.0009,65107.3,71981331195,open,1718848637455,-1.35655,-2.26741,6.44041,0.0,-0.00657,0.0,0.0,,,,29000.0,2024-09-27,98,-0.43289022292055207
596,65108.88,5.5,5.5,BTC-27SEP24,0.0,82.0,66997.13,68.36,0.5515,0.5555,0.0,65.7,0.576,0.534,0.5685,"[[0.5555, 5.5], [0.556, 10.2], [0.561, 19.0]]","[[0.5515, 5.5], [0.5505, 10.2], [0.5455, 18.7]]",0.55451912,BTC-27SEP24-30000-C,0.5532,65108.88,71981379457,open,1718848638463,80.02973,-2.49375,7.24104,0.0,0.99249,0.0,0.0,,,,30000.0,2024-09-27,98,0.44778037506979773
597,65108.88,8.0,3.0,BTC-27SEP24,66.52,70.21,66997.13,68.36,0.0008,0.0012,0.0,370.4,0.0155,0.0001,0.0013,"[[0.0012, 3.0], [0.0013, 8.0], [0.0014, 12.2], [0.0015, 3.9], [0.0016, 13.1], [0.0017, 13.0], [0.0022, 20.4], [0.0026, 15.0], [0.003, 50.0], [0.0037, 1.0], [0.02, 0.1]]","[[0.0008, 8.0], [0.0007, 10.0], [0.0006, 14.0], [0.0003, 14.5], [0.0001, 20.6]]",0.0010913,BTC-27SEP24-30000-P,0.001,65108.88,71981361780,open,1718848638461,-1.54732,-2.49375,7.24104,0.0,-0.00751,0.0,0.0,,,,30000.0,2024-09-27,98,-0.44778037506979773
598,65109.12,5.5,5.5,BTC-27SEP24,0.0,78.61,66998.97,67.77,0.5365,0.5405,0.0,22.3,0.5625,0.5185,0.5835,"[[0.5405, 5.5], [0.541, 10.2], [0.546, 19.4]]","[[0.5365, 5.5], [0.5355, 10.2], [0.531, 18.6]]",0.53985083,BTC-27SEP24-31000-C,0.5385,65109.12,71981373243,open,1718848639469,82.39709,-2.95543,8.65661,0.0,0.9908,0.0,0.0,,,,31000.0,2024-09-27,98,0.46269368021627794
599,65109.09,8.0,13.1,BTC-27SEP24,65.91,69.76,66999.46,67.77,0.001,0.0015,0.0,147.6,0.016,0.0001,0.0013,"[[0.0015, 13.1], [0.0016, 12.9], [0.0017, 4.0], [0.0018, 23.1], [0.0024, 20.4], [0.01, 15.0]]","[[0.001, 8.0], [0.0009, 8.0], [0.0008, 13.4], [0.0005, 13.0], [0.0004, 15.0], [0.0002, 20.4]]",0.00130875,BTC-27SEP24-31000-P,0.0012,65109.09,71981331408,open,1718848640476,-1.89913,-2.95534,8.65633,0.0,-0.0092,25.44,0.3,0.0,0.0013,0.0013,31000.0,2024-09-27,98,-0.4626902963098508
600,65108.83,5.5,5.5,BTC-27SEP24,0.0,77.36,66999.64,66.08,0.522,0.526,0.0,44.4,0.5485,0.503,0.5265,"[[0.526, 5.5], [0.5265, 10.2], [0.5315, 20.2]]","[[0.522, 5.5], [0.521, 10.2], [0.516, 19.8]]",0.52510524,BTC-27SEP24-32000-C,0.5237,65108.83,71981360234,open,1718848641485,84.90236,-3.16824,9.51803,0.0,0.98975,34437.27,1.0,0.0,0.5265,0.5265,32000.0,2024-09-27,98,0.47761450658540855
601,65111.3,0.3,3.7,BTC-27SEP24,65.76,67.13,66999.83,66.08,0.0013,0.0015,0.0,147.7,0.016,0.0001,0.0015,"[[0.0015, 3.7], [0.0016, 5.3], [0.0017, 13.0], [0.0018, 12.3], [0.0019, 3.9], [0.002, 10.2], [0.0021, 13.0], [0.0027, 20.4], [0.01, 0.1], [0.0105, 15.0]]","[[0.0013, 0.3], [0.0012, 8.0], [0.0011, 8.0], [0.001, 13.2], [0.0007, 13.0], [0.0006, 15.0], [0.0004, 20.4]]",0.00144881,BTC-27SEP24-32000-P,0.0013,65111.3,71981366710,open,1718848642490,-2.11315,-3.16822,9.51795,0.0,-0.01025,0.0,0.0,,,,32000.0,2024-09-27,98,-0.4776131521527741
602,65111.3,5.3,5.1,BTC-27SEP24,43.46,74.2,66999.83,65.28,0.5075,0.511,0.0,41.0,0.535,0.4875,0.557,"[[0.511, 5.1], [0.512, 10.2], [0.5165, 24.4]]","[[0.5075, 5.3], [0.506, 10.2], [0.5015, 24.8]]",0.51042487,BTC-27SEP24-33000-C,0.5091,65111.3,71981381308,open,1718848642491,87.2166,-3.6429,11.07686,0.0,0.98779,0.0,0.0,,,,33000.0,2024-09-27,98,0.4925385631575483
603,65112.26,8.0,8.0,BTC-27SEP24,64.59,66.38,67002.51,65.28,0.0015,0.0018,0.0,164.4,0.0165,0.0001,0.0017,"[[0.0018, 8.0], [0.0019, 8.0], [0.002, 8.0], [0.0021, 4.8], [0.0022, 14.1], [0.0023, 13.0], [0.0029, 20.3], [0.0041, 6.6], [0.0105, 15.0], [0.1, 1.0]]","[[0.0015, 8.0], [0.0014, 8.0], [0.0013, 10.2], [0.0012, 3.3], [0.0009, 13.0], [0.0008, 15.0], [0.0007, 20.3]]",0.00165426,BTC-27SEP24-33000-P,0.0016,65112.26,71981381250,open,1718848643499,-2.51756,-3.6422,11.07466,0.0,-0.01221,143.39,1.3,0.0,0.0017,0.0017,33000.0,2024-09-27,98,-0.49251886235306713
604,65112.71,5.5,5.4,BTC-27SEP24,0.0,72.8,67003.65,64.42,0.4925,0.4965,0.0,96.7,0.5215,0.472,0.51,"[[0.4965, 5.4], [0.4975, 10.2], [0.502, 22.5]]","[[0.4925, 5.5], [0.4915, 10.2], [0.4865, 22.1]]",0.49588327,BTC-27SEP24-34000-C,0.4945,65112.71,71981382110,open,1718848644506,89.49019,-4.13604,12.74421,0.0,0.98564,0.0,0.0,,,,34000.0,2024-09-27,98,0.5074350427178221
605,65111.97,8.0,4.5,BTC-27SEP24,63.85,65.4,67004.15,64.42,0.0018,0.0021,0.0,111.2,0.0165,0.0001,0.002,"[[0.0021, 4.5], [0.0022, 8.0], [0.0023, 8.0], [0.0024, 4.1], [0.0025, 14.0], [0.0027, 13.0], [0.0033, 20.3], [0.0085, 15.0]]","[[0.0018, 8.0], [0.0017, 8.0], [0.0016, 10.2], [0.0015, 3.3], [0.0012, 13.0], [0.0011, 15.0], [0.001, 20.3]]",0.00199849,BTC-27SEP24-34000-P,0.0019,65111.97,71981382300,open,1718848645512,-2.96375,-4.136,12.74401,0.0,-0.01436,0.0,0.0,,,,34000.0,2024-09-27,98,-0.5074312561236879
606,65111.41,5.5,5.5,BTC-27SEP24,49.62,71.41,67003.49,63.81,0.478,0.482,0.0,639.5,0.5085,0.457,0.457,"[[0.482, 5.5], [0.483, 10.2], [0.4875, 21.4]]","[[0.478, 5.5], [0.477, 10.2], [0.4725, 20.4]]",0.48135392,BTC-27SEP24-35000-C,0.4799,65111.41,71981376257,open,1718848646518,91.64148,-4.75584,14.79486,0.0,0.98291,0.0,0.0,,,,35000.0,2024-09-27,98,0.5223608501587006
607,65107.57,8.0,3.2,BTC-27SEP24,62.89,64.7,67003.02,63.81,0.0021,0.0025,0.0,196.9,0.017,0.0001,0.0023,"[[0.0025, 3.2], [0.0026, 8.0], [0.0027, 8.0], [0.0028, 8.1], [0.0029, 10.2], [0.003, 13.0], [0.0036, 20.3], [0.01, 15.0], [0.13, 2.0]]","[[0.0021, 8.0], [0.002, 8.0], [0.0019, 10.2], [0.0018, 3.7], [0.0016, 13.0], [0.0013, 35.3]]",0.00235479,BTC-27SEP24-35000-P,0.0023,65107.57,71981326094,open,1718848647529,-3.5319,-4.75601,14.7954,0.0,-0.01709,72.43,0.5,9.5238,0.0021,0.0023,35000.0,2024-09-27,98,-0.5223645143159219
608,65107.57,5.5,5.5,BTC-27SEP24,52.42,69.94,67003.02,63.12,0.4635,0.4675,0.0,31.0,0.495,0.4415,0.477,"[[0.4675, 5.5], [0.4685, 10.2], [0.473, 20.4]]","[[0.4635, 5.5], [0.4625, 10.2], [0.4575, 19.7]]",0.46684511,BTC-27SEP24-36000-C,0.4654,65107.57,71981359878,open,1718848647529,93.73549,-5.3995,16.98064,0.0,0.97991,0.0,0.0,,,,36000.0,2024-09-27,98,0.5372892147249482
609,65106.29,5.0,5.0,BTC-27SEP24,62.61,63.78,66999.02,63.12,0.0026,0.0029,0.0,72.3,0.018,0.0001,0.0022,"[[0.0029, 5.0], [0.003, 11.9], [0.0031, 8.0], [0.0032, 7.1], [0.0033, 10.2], [0.0035, 13.0], [0.0041, 20.3], [0.0115, 15.0], [0.12, 1.5]]","[[0.0026, 5.0], [0.0025, 8.0], [0.0024, 8.0], [0.0023, 13.0], [0.0022, 0.3], [0.0019, 13.0], [0.0017, 20.3], [0.0008, 0.3], [0.0001, 15.0]]",0.0027317,BTC-27SEP24-36000-P,0.0027,65106.29,71981362289,open,1718848648532,-4.15863,-5.40125,16.9861,0.0,-0.0201,0.0,0.0,,,,36000.0,2024-09-27,98,-0.5373212921621838
610,65103.97,5.5,5.5,BTC-27SEP24,53.67,68.5,66997.66,62.29,0.449,0.453,0.0,70.1,0.482,0.426,0.4675,"[[0.453, 5.5], [0.454, 10.2], [0.4585, 24.6]]","[[0.449, 5.5], [0.448, 10.2], [0.443, 25.0]]",0.45242003,BTC-27SEP24-37000-C,0.4509,65103.97,71981375944,open,1718848649540,95.79152,-6.03478,19.23129,0.0,0.97672,15628.49,0.5,0.0,0.4675,0.4675,37000.0,2024-09-27,98,0.5522580937901413
611,65103.53,13.0,5.0,BTC-27SEP24,61.65,63.04,66995.34,62.29,0.003,0.0034,0.0,86.7,0.0195,0.0001,0.0032,"[[0.0034, 5.0], [0.0035, 11.1], [0.0036, 8.0], [0.0037, 3.1], [0.0038, 14.7], [0.0039, 13.0], [0.0046, 20.2], [0.012, 15.0], [0.13, 2.0], [0.172, 2.0]]","[[0.003, 13.0], [0.0029, 10.0], [0.0028, 10.2], [0.0027, 3.1], [0.0024, 13.0], [0.0022, 20.2], [0.002, 0.1], [0.0001, 15.0]]",0.00319238,BTC-27SEP24-37000-P,0.0032,65103.53,71981384512,open,1718848650546,-4.82128,-6.0359,19.23483,0.0,-0.02328,0.0,0.0,,,,37000.0,2024-09-27,98,-0.5522772180871087
612,65101.42,5.1,5.0,BTC-27SEP24,56.2,66.95,66994.81,61.79,0.435,0.4385,0.0,30.3,0.469,0.4105,0.45,"[[0.4385, 5.0], [0.4395, 10.2], [0.444, 22.7]]","[[0.435, 5.1], [0.4335, 10.2], [0.4285, 22.6]]",0.43807149,BTC-27SEP24-38000-C,0.4366,65101.42,71981386451,open,1718848651555,97.65271,-6.85625,22.02579,0.0,0.97263,0.0,0.0,,,,38000.0,2024-09-27,98,0.5672081165690298
613,65101.42,5.0,13.0,BTC-27SEP24,61.19,62.41,66994.81,61.79,0.0036,0.004,0.0,111.1,0.0215,0.0001,0.0036,"[[0.004, 13.0], [0.0041, 11.0], [0.0042, 2.7], [0.0043, 4.9], [0.0044, 10.1], [0.0045, 13.0], [0.0055, 20.2], [0.0125, 14.0], [0.592, 3.5]]","[[0.0036, 5.0], [0.0035, 8.0], [0.0034, 8.0], [0.0033, 10.1], [0.0032, 3.5], [0.0029, 13.0], [0.0027, 20.2], [0.001, 0.5], [0.0001, 14.0]]",0.00372958,BTC-27SEP24-38000-P,0.0038,65101.42,71981379661,open,1718848651553,-5.6775,-6.85625,22.02579,0.0,-0.02737,23.56,0.1,0.0,0.0036,0.0036,38000.0,2024-09-27,98,-0.5672081165690298
614,65100.77,5.5,12.5,BTC-27SEP24,55.62,66.45,66992.72,60.98,0.4205,0.4245,0.0,35.8,0.456,0.3955,0.456,"[[0.4245, 12.5], [0.425, 10.2]]","[[0.4205, 5.5], [0.4185, 10.2], [0.4145, 21.8]]",0.42382683,BTC-27SEP24-39000-C,0.4222,65100.77,71981385357,open,1718848652562,99.52906,-7.58571,24.69346,0.0,0.96859,0.0,0.0,,,,39000.0,2024-09-27,98,0.5821528070512736
615,65101.02,15.0,5.0,BTC-27SEP24,60.21,61.57,66992.1,60.98,0.0041,0.0046,0.0,307.0,0.0235,0.0001,0.0037,"[[0.0046, 5.0], [0.0047, 13.0], [0.0048, 11.7], [0.0049, 3.2], [0.005, 27.1], [0.006, 20.2], [0.012, 14.0]]","[[0.0041, 15.0], [0.004, 8.0], [0.0039, 17.9], [0.0035, 13.0], [0.0033, 20.2], [0.002, 0.5], [0.0001, 14.0]]",0.00437066,BTC-27SEP24-39000-P,0.0044,65101.02,71981385493,open,1718848653567,-6.52067,-7.58596,24.69436,0.0,-0.03142,0.0,0.0,,,,39000.0,2024-09-27,98,-0.5821581947722193
616,65102.8,5.0,14.2,BTC-27SEP24,56.3,65.69,66992.48,60.59,0.4065,0.4105,0.0,795.3,0.4435,0.3805,0.4155,"[[0.4105, 14.2], [0.411, 10.2], [0.85, 0.1]]","[[0.4065, 5.0], [0.4045, 10.2], [0.4005, 24.0]]",0.40976717,BTC-27SEP24-40000-C,0.4081,65102.8,71981379468,open,1718848654574,101.13175,-8.5685,28.07152,0.0,0.96329,264388.94,9.7,0.0,0.4155,0.4155,40000.0,2024-09-27,98,0.597081941137274
617,65102.8,13.0,20.0,BTC-27SEP24,59.84,61.27,66992.48,60.59,0.0049,0.0055,0.0,525.5,0.026,0.0001,0.005,"[[0.0055, 20.0], [0.006, 61.2], [0.0065, 20.1], [0.007, 14.0], [0.009, 1.0], [0.2, 1.0]]","[[0.0049, 13.0], [0.0048, 8.0], [0.0047, 10.1], [0.0046, 7.9], [0.0045, 2.0], [0.0042, 13.0], [0.0041, 20.1], [0.0031, 0.1], [0.0021, 14.0], [0.002, 2.5], [0.0019, 0.5], [0.0017, 0.5], [0.0015, 0.3]]",0.00519674,BTC-27SEP24-40000-P,0.0052,65102.8,71981386746,open,1718848654575,-7.6369,-8.5685,28.07152,0.0,-0.03671,4583.71,14.0,0.0,0.005,0.005,40000.0,2024-09-27,98,-0.597081941137274
618,65103.02,5.5,5.0,BTC-27SEP24,55.1,63.83,66994.32,59.91,0.392,0.396,0.0,54.9,0.4305,0.3655,0.4335,"[[0.396, 5.0], [0.397, 10.2], [0.4015, 25.4]]","[[0.392, 5.5], [0.3905, 10.2], [0.386, 24.8]]",0.39568757,BTC-27SEP24-41000-C,0.394,65103.02,71981381329,open,1718848655583,102.74186,-9.45162,31.31673,0.0,0.95801,0.0,0.0,,,,41000.0,2024-09-27,98,0.6119921808296583
619,65106.94,38.7,36.3,BTC-27SEP24,58.78,60.93,66994.6,59.91,0.0055,0.0065,0.0,104.9,0.0285,0.0001,0.0065,"[[0.0065, 36.3], [0.007, 25.3], [0.0075, 34.0]]","[[0.0055, 38.7], [0.005, 26.5], [0.0049, 20.0], [0.0015, 2.1], [0.0001, 14.0]]",0.00600288,BTC-27SEP24-41000-P,0.006,65106.94,71981366758,open,1718848656588,-8.74573,-9.45138,31.316,0.0,-0.04199,42.13,0.1,0.0,0.0065,0.0065,41000.0,2024-09-27,98,-0.6119896230442453
620,65107.49,5.5,4.8,BTC-27SEP24,54.96,62.78,66998.62,59.43,0.378,0.382,0.0,39.3,0.418,0.3505,0.4185,"[[0.382, 4.8], [0.383, 10.2], [0.3875, 23.0]]","[[0.378, 5.5], [0.3765, 10.2], [0.372, 23.1]]",0.38180469,BTC-27SEP24-42000-C,0.3801,65107.49,71981382104,open,1718848657596,104.13524,-10.48812,35.03184,0.0,0.95173,0.0,0.0,,,,42000.0,2024-09-27,98,0.6268785834693312
621,65107.6,21.9,36.4,BTC-27SEP24,58.42,60.34,66999.35,59.43,0.0065,0.0075,0.0,93.1,0.031,0.0001,0.0075,"[[0.0075, 36.4], [0.008, 25.6], [0.0085, 34.0]]","[[0.0065, 21.9], [0.006, 31.4], [0.0055, 19.9], [0.0001, 14.0]]",0.00700574,BTC-27SEP24-42000-P,0.007,65107.6,71981366764,open,1718848658602,-10.07115,-10.48756,35.03004,0.0,-0.04826,48.61,0.1,0.0,0.0075,0.0075,42000.0,2024-09-27,98,-0.6268717532334268
622,65107.6,4.8,11.7,BTC-27SEP24,55.57,62.44,66999.35,58.87,0.3645,0.3685,0.0,26.6,0.406,0.3355,0.347,"[[0.3685, 11.7], [0.3695, 10.3]]","[[0.3645, 4.8], [0.3625, 10.3], [0.3585, 19.1]]",0.36792609,BTC-27SEP24-43000-C,0.3663,65107.6,71981389621,open,1718848658604,105.4294,-11.52736,38.86884,1e-05,0.94499,0.0,0.0,,,,43000.0,2024-09-27,98,0.641797271167556
623,65108.6,5.0,22.5,BTC-27SEP24,58.7,59.55,66999.66,58.87,0.008,0.0085,0.0,92.8,0.034,0.0001,0.008,"[[0.0085, 22.5], [0.009, 44.3], [0.0095, 19.9], [0.01, 14.0]]","[[0.008, 5.0], [0.0075, 28.3], [0.007, 25.5], [0.0065, 19.8], [0.0001, 14.0]]",0.00801292,BTC-27SEP24-43000-P,0.0081,65108.6,71981379349,open,1718848659611,-11.49687,-11.52744,38.86878,1e-05,-0.05501,471.61,0.9,0.0,0.008,0.008,43000.0,2024-09-27,98,-0.6417943016427248
624,65108.55,5.5,4.4,BTC-27SEP24,54.84,61.16,67000.83,58.52,0.3505,0.3545,0.0,332.1,0.394,0.321,0.4,"[[0.3545, 4.4], [0.3555, 10.3], [0.36, 26.3], [0.55, 1.0]]","[[0.3505, 5.5], [0.3485, 10.3], [0.348, 1.0], [0.3445, 26.6]]",0.35453104,BTC-27SEP24-44000-C,0.3527,65108.55,71981389521,open,1718848660616,106.45774,-12.73837,43.20633,1e-05,0.93706,0.0,0.0,,,,44000.0,2024-09-27,98,0.6567082825690368
625,65108.55,18.2,51.0,BTC-27SEP24,57.83,59.38,67000.83,58.52,0.009,0.01,0.0,102.6,0.0375,0.0001,0.01,"[[0.01, 51.0], [0.0105, 12.4], [0.011, 32.7], [0.075, 0.1]]","[[0.009, 18.2], [0.0085, 24.7], [0.008, 31.8], [0.005, 0.1], [0.0001, 13.0]]",0.00950357,BTC-27SEP24-44000-P,0.0094,65108.55,71981384216,open,1718848660616,-13.18777,-12.73837,43.20633,1e-05,-0.06294,1295.55,2.0,0.0,0.01,0.01,44000.0,2024-09-27,98,-0.6567082825690368
626,65108.5,5.5,4.4,BTC-27SEP24,54.76,60.47,67001.09,58.03,0.337,0.341,0.0,220.6,0.382,0.3065,0.3585,"[[0.341, 4.4], [0.3425, 10.3], [0.3465, 26.8]]","[[0.337, 5.5], [0.335, 10.3], [0.3315, 25.4]]",0.34110984,BTC-27SEP24-45000-C,0.3392,65108.5,71981382957,open,1718848662630,107.40995,-13.90144,47.54879,1e-05,0.92876,0.0,0.0,,,,45000.0,2024-09-27,98,0.6716308645128013
627,65108.41,5.0,53.8,BTC-27SEP24,57.55,58.95,67001.16,58.04,0.0105,0.0115,0.0,124.9,0.0405,0.0001,0.011,"[[0.0115, 53.8], [0.012, 12.3], [0.0125, 32.6], [0.5145, 2.2]]","[[0.0105, 5.0], [0.01, 40.8], [0.0095, 20.0], [0.009, 19.6], [0.0001, 13.0]]",0.01096811,BTC-27SEP24-45000-P,0.0108,65108.41,71981381296,open,1718848663638,-14.95496,-13.90166,47.54919,1e-05,-0.07124,214.66,0.3,0.0,0.011,0.011,45000.0,2024-09-27,98,-0.6716301628210616
628,65109.19,4.3,10.9,BTC-27SEP24,55.09,60.23,67001.22,57.71,0.324,0.328,0.0,36.6,0.37,0.292,0.3455,"[[0.328, 10.9], [0.329, 10.3]]","[[0.324, 4.3], [0.322, 10.3], [0.318, 18.9]]",0.32777834,BTC-27SEP24-46000-C,0.326,65109.19,71981389620,open,1718848664644,108.09218,-15.20609,52.30329,1e-05,0.91926,0.0,0.0,,,,46000.0,2024-09-27,98,0.686554662735992
629,65109.19,20.1,30.8,BTC-27SEP24,57.03,58.31,67001.22,57.71,0.012,0.013,0.0,88.9,0.0445,0.0001,0.012,"[[0.013, 30.8], [0.0135, 19.0], [0.014, 17.2], [0.0145, 19.4]]","[[0.012, 20.1], [0.0115, 16.6], [0.011, 30.4], [0.0045, 0.5], [0.0001, 13.0]]",0.0125224,BTC-27SEP24-46000-P,0.0125,65109.19,71981391284,open,1718848664646,-16.99176,-15.20609,52.30329,1e-05,-0.08074,235.65,0.3,0.0,0.012,0.012,46000.0,2024-09-27,98,-0.686554662735992
630,65109.4,4.1,11.7,BTC-27SEP24,55.07,59.75,67002.12,57.32,0.311,0.315,0.0,111.4,0.3585,0.278,0.362,"[[0.315, 11.7], [0.316, 10.3]]","[[0.311, 4.1], [0.3085, 10.3], [0.305, 20.8]]",0.31488609,BTC-27SEP24-47000-C,0.3129,65109.4,71981379442,open,1718848665651,108.64737,-16.49123,57.11491,1e-05,0.90919,0.0,0.0,,,,47000.0,2024-09-27,98,0.701470341535462
631,65109.36,5.0,48.1,BTC-27SEP24,56.92,58.09,67002.43,57.32,0.014,0.015,0.0,67.6,0.048,0.0001,0.012,"[[0.015, 48.1], [0.0155, 23.2], [0.016, 13.0], [0.0165, 19.2]]","[[0.014, 5.0], [0.0135, 25.7], [0.013, 38.2], [0.0001, 13.0]]",0.01451587,BTC-27SEP24-47000-P,0.0143,65109.36,71981386384,open,1718848666659,-19.15559,-16.49122,57.11452,1e-05,-0.09081,0.0,0.0,,,,47000.0,2024-09-27,98,-0.7014670960441286
632,65109.44,4.1,13.0,BTC-27SEP24,54.78,59.1,67002.5,57.02,0.298,0.302,0.0,45.0,0.3475,0.264,0.345,"[[0.302, 13.0], [0.3035, 10.4]]","[[0.298, 4.1], [0.296, 10.4], [0.292, 27.5]]",0.30201361,BTC-27SEP24-48000-C,0.3,65109.44,71981389624,open,1718848667667,108.95321,-17.86478,62.1946,1e-05,0.89803,0.0,0.0,,,,48000.0,2024-09-27,98,0.7163911794336032
633,65109.44,5.0,58.7,BTC-27SEP24,56.56,57.64,67002.5,57.02,0.016,0.017,0.0,501.3,0.0525,0.0015,0.017,"[[0.017, 58.7], [0.0175, 19.0], [0.018, 24.8], [0.0185, 29.3], [0.019, 10.5], [0.0195, 10.8], [0.02, 11.0], [0.0205, 11.3], [0.021, 11.5], [0.0215, 11.8], [0.022, 12.0], [0.0225, 12.3], [0.035, 0.3], [0.06, 0.3]]","[[0.016, 5.0], [0.0155, 37.8], [0.015, 19.0], [0.014, 19.1], [0.0001, 12.0]]",0.0165291,BTC-27SEP24-48000-P,0.0164,65109.44,71981381277,open,1718848667665,-21.56916,-17.86478,62.1946,1e-05,-0.10197,0.0,0.0,,,,48000.0,2024-09-27,98,-0.7163911794336032
